riskId,activityId,simulatedDuration,totalSimulatedDuration,riskMitigationCost,contigencyCost
R2,2,63.73588663002829,368.7358866300283,2618.72,105033.21
R2,2,63.68580307165236,368.68580307165234,2618.72,105033.21
R2,2,68.52138781697322,373.52138781697323,2618.72,105033.21
R2,2,67.52603523388728,372.5260352338873,2618.72,105033.21
R2,2,59.61238710021626,364.61238710021627,2618.72,105033.21
R2,2,65.3387293378612,370.3387293378612,2618.72,105033.21
R2,2,62.23846732014211,367.2384673201421,2618.72,105033.21
R2,2,62.86426661852441,367.8642666185244,2618.72,105033.21
R2,2,64.25587091976105,369.25587091976104,2618.72,105033.21
R2,2,62.940833825781084,367.94083382578106,2618.72,105033.21
R2,2,61.66769123353825,366.6676912335383,2618.72,105033.21
R2,2,62.18435432768436,367.18435432768433,2618.72,105033.21
R2,2,60.54878749460888,365.54878749460886,2618.72,105033.21
R2,2,63.79164331383361,368.7916433138336,2618.72,105033.21
R2,2,61.883002361535134,366.88300236153515,2618.72,105033.21
R2,2,64.07773868833729,369.0777386883373,2618.72,105033.21
R2,2,59.80763036869705,364.80763036869706,2618.72,105033.21
R2,2,61.49872697139274,366.4987269713927,2618.72,105033.21
R2,2,67.99713100327645,372.9971310032765,2618.72,105033.21
R2,2,64.33923076753297,369.33923076753297,2618.72,105033.21
R2,2,58.57980308825762,363.5798030882576,2618.72,105033.21
R2,2,63.235020424419005,368.235020424419,2618.72,105033.21
R2,2,61.646294790802926,366.6462947908029,2618.72,105033.21
R2,2,62.65317608996301,367.65317608996304,2618.72,105033.21
R2,2,59.57734421496496,364.57734421496497,2618.72,105033.21
R2,2,63.27059766484243,368.2705976648424,2618.72,105033.21
R2,2,64.77886444062689,369.7788644406269,2618.72,105033.21
R2,2,63.70338245346562,368.7033824534656,2618.72,105033.21
R2,2,64.57271086112283,369.5727108611228,2618.72,105033.21
R2,2,60.412070618731775,365.4120706187318,2618.72,105033.21
R2,2,63.42666730319291,368.4266673031929,2618.72,105033.21
R2,2,68.76490198769127,373.76490198769125,2618.72,105033.21
R2,2,60.004407430197034,365.00440743019703,2618.72,105033.21
R2,2,60.92361156195129,365.9236115619513,2618.72,105033.21
R2,2,59.41194052135077,364.4119405213508,2618.72,105033.21
R2,2,58.29373961300821,363.2937396130082,2618.72,105033.21
R2,2,59.825270344397495,364.8252703443975,2618.72,105033.21
R2,2,63.64354049111535,368.64354049111535,2618.72,105033.21
R2,2,61.55025798171552,366.5502579817155,2618.72,105033.21
R2,2,61.99891426009574,366.9989142600957,2618.72,105033.21
R2,2,61.41396611060637,366.41396611060634,2618.72,105033.21
R2,2,63.67593849812026,368.6759384981203,2618.72,105033.21
R2,2,60.13664348279577,365.13664348279576,2618.72,105033.21
R2,2,63.18782051415078,368.18782051415076,2618.72,105033.21
R2,2,63.27084337361292,368.27084337361293,2618.72,105033.21
R2,2,61.888980548962735,366.88898054896276,2618.72,105033.21
R2,2,67.9851713514914,372.9851713514914,2618.72,105033.21
R2,2,62.04842850910995,367.04842850910995,2618.72,105033.21
R2,2,62.32354418759601,367.323544187596,2618.72,105033.21
R2,2,67.84319014922832,372.84319014922835,2618.72,105033.21
R2,2,59.448094003905624,364.4480940039056,2618.72,105033.21
R2,2,60.47895768063874,365.47895768063876,2618.72,105033.21
R2,2,58.9194057997387,363.9194057997387,2618.72,105033.21
R2,2,61.17225431742088,366.1722543174209,2618.72,105033.21
R2,2,63.22014884179093,368.22014884179094,2618.72,105033.21
R2,2,60.378993168792576,365.3789931687926,2618.72,105033.21
R2,2,58.88654254441917,363.88654254441917,2618.72,105033.21
R2,2,66.95891524436541,371.9589152443654,2618.72,105033.21
R2,2,60.77966080474826,365.7796608047483,2618.72,105033.21
R2,2,60.812547839592796,365.8125478395928,2618.72,105033.21
R2,2,63.51734559705353,368.5173455970535,2618.72,105033.21
R2,2,68.58039506915814,373.58039506915816,2618.72,105033.21
R2,2,59.810752866104266,364.8107528661043,2618.72,105033.21
R2,2,62.20730913302462,367.20730913302464,2618.72,105033.21
R2,2,64.2487673638355,369.2487673638355,2618.72,105033.21
R2,2,64.39354155492846,369.39354155492845,2618.72,105033.21
R2,2,63.51040823523,368.51040823523,2618.72,105033.21
R2,2,64.72269678279075,369.72269678279076,2618.72,105033.21
R2,2,63.710246379531135,368.71024637953116,2618.72,105033.21
R2,2,61.53760567834779,366.5376056783478,2618.72,105033.21
R2,2,63.620612782661325,368.62061278266134,2618.72,105033.21
R2,2,66.49762769720876,371.49762769720877,2618.72,105033.21
R2,2,59.91010467527878,364.9101046752788,2618.72,105033.21
R2,2,63.90405736078507,368.9040573607851,2618.72,105033.21
R2,2,60.245099333212906,365.2450993332129,2618.72,105033.21
R2,2,61.84720633593167,366.8472063359317,2618.72,105033.21
R2,2,62.18415287664861,367.1841528766486,2618.72,105033.21
R2,2,64.41412539930482,369.4141253993048,2618.72,105033.21
R2,2,70.75171984600043,375.7517198460004,2618.72,105033.21
R2,2,68.47148046507695,373.471480465077,2618.72,105033.21
R2,2,60.32389625273683,365.3238962527368,2618.72,105033.21
R2,2,64.46984565682166,369.46984565682163,2618.72,105033.21
R2,2,62.6134829020012,367.6134829020012,2618.72,105033.21
R2,2,61.69707140912661,366.6970714091266,2618.72,105033.21
R2,2,60.33395486127915,365.33395486127915,2618.72,105033.21
R2,2,58.72995354720824,363.72995354720825,2618.72,105033.21
R2,2,63.137157354949764,368.13715735494975,2618.72,105033.21
R2,2,68.36252284620183,373.36252284620184,2618.72,105033.21
R2,2,59.500557945566534,364.5005579455665,2618.72,105033.21
R2,2,70.4553425298528,375.4553425298528,2618.72,105033.21
R2,2,63.693659811844825,368.69365981184484,2618.72,105033.21
R2,2,60.79053154891153,365.79053154891153,2618.72,105033.21
R2,2,62.29028791413936,367.29028791413936,2618.72,105033.21
R2,2,67.49362869458753,372.4936286945875,2618.72,105033.21
R2,2,63.71088714894093,368.7108871489409,2618.72,105033.21
R2,2,60.99924621569062,365.9992462156906,2618.72,105033.21
R2,2,59.89524528717817,364.89524528717817,2618.72,105033.21
R2,2,59.27075435654864,364.27075435654865,2618.72,105033.21
R2,2,59.58418456847018,364.58418456847016,2618.72,105033.21
R2,2,63.08471004585661,368.0847100458566,2618.72,105033.21
R2,2,62.30590269575475,367.30590269575475,2618.72,105033.21
R2,2,62.441952765338016,367.441952765338,2618.72,105033.21
R2,2,63.0323475527868,368.0323475527868,2618.72,105033.21
R2,2,63.61437436346293,368.61437436346296,2618.72,105033.21
R2,2,62.159287087483634,367.1592870874836,2618.72,105033.21
R2,2,64.78408547244493,369.78408547244493,2618.72,105033.21
R2,2,62.33078763344573,367.3307876334457,2618.72,105033.21
R2,2,67.58949946975055,372.58949946975054,2618.72,105033.21
R2,2,60.678685315287396,365.6786853152874,2618.72,105033.21
R2,2,60.69851530321494,365.69851530321495,2618.72,105033.21
R2,2,61.85197341628135,366.85197341628134,2618.72,105033.21
R2,2,63.475863436272654,368.4758634362727,2618.72,105033.21
R2,2,59.68744763310727,364.68744763310724,2618.72,105033.21
R2,2,63.953167372767595,368.9531673727676,2618.72,105033.21
R2,2,69.12914168406222,374.12914168406223,2618.72,105033.21
R2,2,61.49256109710479,366.4925610971048,2618.72,105033.21
R2,2,60.55631835596132,365.5563183559613,2618.72,105033.21
R2,2,61.17304164765709,366.1730416476571,2618.72,105033.21
R2,2,68.41173119233977,373.41173119233974,2618.72,105033.21
R2,2,60.39761905911493,365.39761905911496,2618.72,105033.21
R2,2,64.42852404663154,369.42852404663154,2618.72,105033.21
R2,2,59.464181414461905,364.4641814144619,2618.72,105033.21
R2,2,63.47925209337867,368.47925209337865,2618.72,105033.21
R2,2,63.82351798204768,368.8235179820477,2618.72,105033.21
R2,2,61.502740412926215,366.50274041292624,2618.72,105033.21
R2,2,62.17642576198105,367.1764257619811,2618.72,105033.21
R2,2,62.06338066816062,367.0633806681606,2618.72,105033.21
R2,2,62.35497747292129,367.3549774729213,2618.72,105033.21
R2,2,59.40681660191754,364.4068166019175,2618.72,105033.21
R2,2,59.52834181023054,364.52834181023053,2618.72,105033.21
R2,2,59.96318816555424,364.96318816555424,2618.72,105033.21
R2,2,58.82842902084989,363.8284290208499,2618.72,105033.21
R2,2,66.94537677635924,371.94537677635924,2618.72,105033.21
R2,2,64.11199754329691,369.1119975432969,2618.72,105033.21
R2,2,64.05372845892258,369.0537284589226,2618.72,105033.21
R2,2,61.635124213913265,366.6351242139133,2618.72,105033.21
R2,2,59.78451334198603,364.78451334198604,2618.72,105033.21
R2,2,62.5725631918628,367.5725631918628,2618.72,105033.21
R2,2,61.46953894430557,366.46953894430555,2618.72,105033.21
R2,2,60.93991278152025,365.93991278152026,2618.72,105033.21
R2,2,62.207589394740225,367.20758939474024,2618.72,105033.21
R2,2,62.075691986094796,367.0756919860948,2618.72,105033.21
R2,2,62.424882216267605,367.4248822162676,2618.72,105033.21
R2,2,61.796274966572845,366.79627496657287,2618.72,105033.21
R2,2,66.3204433452015,371.3204433452015,2618.72,105033.21
R2,2,65.23280342244936,370.23280342244936,2618.72,105033.21
R2,2,60.22374759927669,365.2237475992767,2618.72,105033.21
R2,2,62.94774062690051,367.9477406269005,2618.72,105033.21
R2,2,63.32917666905621,368.3291766690562,2618.72,105033.21
R2,2,68.5210674179817,373.5210674179817,2618.72,105033.21
R2,2,63.10421609609726,368.1042160960973,2618.72,105033.21
R2,2,65.64005139753206,370.6400513975321,2618.72,105033.21
R2,2,62.40223107299127,367.4022310729913,2618.72,105033.21
R2,2,62.90360415788487,367.9036041578849,2618.72,105033.21
R2,2,67.29204220071838,372.29204220071836,2618.72,105033.21
R2,2,61.515736281377215,366.5157362813772,2618.72,105033.21
R2,2,63.7704319036699,368.7704319036699,2618.72,105033.21
R2,2,61.91160880013686,366.9116088001369,2618.72,105033.21
R2,2,68.58774321360202,373.58774321360204,2618.72,105033.21
R2,2,63.03286225246752,368.0328622524675,2618.72,105033.21
R2,2,64.76985428770038,369.76985428770035,2618.72,105033.21
R2,2,65.28865174479677,370.28865174479677,2618.72,105033.21
R2,2,64.53501402439983,369.53501402439986,2618.72,105033.21
R2,2,64.15814203386614,369.1581420338661,2618.72,105033.21
R2,2,62.424383678116016,367.424383678116,2618.72,105033.21
R2,2,62.67314142660857,367.6731414266086,2618.72,105033.21
R2,2,63.67455486659019,368.6745548665902,2618.72,105033.21
R2,2,58.40079781478204,363.40079781478204,2618.72,105033.21
R2,2,58.75117529009275,363.75117529009276,2618.72,105033.21
R2,2,60.172809285159616,365.1728092851596,2618.72,105033.21
R2,2,68.32679017605649,373.3267901760565,2618.72,105033.21
R2,2,64.39112365816993,369.39112365816993,2618.72,105033.21
R2,2,59.39674367442818,364.3967436744282,2618.72,105033.21
R2,2,68.05984334208176,373.05984334208176,2618.72,105033.21
R2,2,62.54361696461065,367.54361696461064,2618.72,105033.21
R2,2,60.3593682230119,365.35936822301187,2618.72,105033.21
R2,2,66.18154683780813,371.1815468378081,2618.72,105033.21
R2,2,59.67317852551426,364.67317852551423,2618.72,105033.21
R2,2,68.16083592116806,373.1608359211681,2618.72,105033.21
R2,2,59.91091518637308,364.9109151863731,2618.72,105033.21
R2,2,61.34400652653577,366.3440065265358,2618.72,105033.21
R2,2,66.3371920002352,371.3371920002352,2618.72,105033.21
R2,2,64.089782163993,369.089782163993,2618.72,105033.21
R2,2,66.74707386649095,371.74707386649095,2618.72,105033.21
R2,2,60.74128717729551,365.74128717729553,2618.72,105033.21
R2,2,65.80308631816919,370.8030863181692,2618.72,105033.21
R2,2,60.23960706765415,365.23960706765416,2618.72,105033.21
R2,2,63.95821240435849,368.9582124043585,2618.72,105033.21
R2,2,63.318269564885284,368.31826956488527,2618.72,105033.21
R2,2,62.40673006896273,367.4067300689627,2618.72,105033.21
R2,2,60.127758506269856,365.12775850626986,2618.72,105033.21
R2,2,64.11398469952576,369.11398469952576,2618.72,105033.21
R2,2,60.69298474715046,365.6929847471505,2618.72,105033.21
R2,2,64.52639928699124,369.52639928699125,2618.72,105033.21
R2,2,61.51006188671539,366.5100618867154,2618.72,105033.21
R2,2,67.26865214174126,372.26865214174126,2618.72,105033.21
R2,2,67.44535690569379,372.44535690569376,2618.72,105033.21
R2,2,68.83594261473552,373.83594261473553,2618.72,105033.21
R2,2,61.374490402892846,366.37449040289283,2618.72,105033.21
R2,2,61.55733417667686,366.5573341766769,2618.72,105033.21
R2,2,64.41074527612963,369.41074527612966,2618.72,105033.21
R2,2,60.51641365359992,365.5164136535999,2618.72,105033.21
R2,2,65.09414136413389,370.09414136413386,2618.72,105033.21
R2,2,62.01894291678379,367.0189429167838,2618.72,105033.21
R2,2,65.73868927099858,370.7386892709986,2618.72,105033.21
R2,2,61.78701528039362,366.78701528039363,2618.72,105033.21
R2,2,62.710649873237784,367.7106498732378,2618.72,105033.21
R2,2,65.90654196972395,370.90654196972395,2618.72,105033.21
R2,2,60.18679082252634,365.18679082252635,2618.72,105033.21
R2,2,65.47354841099262,370.47354841099263,2618.72,105033.21
R2,2,63.993714424957574,368.99371442495755,2618.72,105033.21
R2,2,68.429359895903,373.429359895903,2618.72,105033.21
R2,2,59.253327535213785,364.25332753521377,2618.72,105033.21
R2,2,59.95234568649169,364.9523456864917,2618.72,105033.21
R2,2,69.65128083399175,374.65128083399173,2618.72,105033.21
R2,2,63.121112192083636,368.1211121920836,2618.72,105033.21
R2,2,59.306122658042,364.306122658042,2618.72,105033.21
R2,2,61.59820491962738,366.5982049196274,2618.72,105033.21
R2,2,61.01410637696877,366.01410637696875,2618.72,105033.21
R2,2,64.02569688166272,369.0256968816627,2618.72,105033.21
R2,2,60.207006318348206,365.2070063183482,2618.72,105033.21
R2,2,62.365359050314254,367.3653590503142,2618.72,105033.21
R2,2,60.47272210559295,365.47272210559294,2618.72,105033.21
R2,2,63.38300411136342,368.38300411136345,2618.72,105033.21
R2,2,68.19192207483269,373.1919220748327,2618.72,105033.21
R2,2,62.891101391340314,367.8911013913403,2618.72,105033.21
R2,2,61.47489270953629,366.4748927095363,2618.72,105033.21
R2,2,60.23894432346094,365.23894432346094,2618.72,105033.21
R2,2,60.38398849193327,365.3839884919333,2618.72,105033.21
R2,2,65.20355911890653,370.2035591189065,2618.72,105033.21
R2,2,61.58305256028683,366.58305256028683,2618.72,105033.21
R2,2,59.09833763066218,364.0983376306622,2618.72,105033.21
R2,2,62.821115759399156,367.82111575939916,2618.72,105033.21
R2,2,63.32350408190207,368.32350408190206,2618.72,105033.21
R2,2,59.19284144990338,364.19284144990337,2618.72,105033.21
R2,2,63.11024268840481,368.1102426884048,2618.72,105033.21
R2,2,60.312178972660185,365.3121789726602,2618.72,105033.21
R2,2,60.15460302583753,365.15460302583756,2618.72,105033.21
R2,2,62.12466037613415,367.12466037613416,2618.72,105033.21
R2,2,60.248849228533416,365.2488492285334,2618.72,105033.21
R2,2,61.94083330236701,366.940833302367,2618.72,105033.21
R2,2,62.17474827536493,367.17474827536495,2618.72,105033.21
R2,2,66.82279398549976,371.82279398549974,2618.72,105033.21
R2,2,65.41584512176323,370.4158451217632,2618.72,105033.21
R2,2,59.680581923646486,364.68058192364646,2618.72,105033.21
R2,2,62.54526832442552,367.54526832442554,2618.72,105033.21
R2,2,59.29308492783802,364.29308492783804,2618.72,105033.21
R2,2,61.361481664398816,366.3614816643988,2618.72,105033.21
R2,2,62.91740431345714,367.91740431345715,2618.72,105033.21
R2,2,61.56728586519823,366.56728586519824,2618.72,105033.21
R2,2,61.39141226094394,366.3914122609439,2618.72,105033.21
R2,2,64.87487205767512,369.87487205767513,2618.72,105033.21
R2,2,66.01944691609276,371.01944691609276,2618.72,105033.21
R2,2,60.91754214588064,365.91754214588065,2618.72,105033.21
R2,2,62.140830871367726,367.1408308713677,2618.72,105033.21
R2,2,64.48960366494502,369.48960366494504,2618.72,105033.21
R2,2,60.70584083522674,365.70584083522675,2618.72,105033.21
R2,2,70.44917132281827,375.44917132281824,2618.72,105033.21
R2,2,58.45743989190251,363.45743989190254,2618.72,105033.21
R2,2,64.50292393032646,369.50292393032646,2618.72,105033.21
R2,2,60.60416933876514,365.60416933876513,2618.72,105033.21
R2,2,61.63649146801069,366.63649146801066,2618.72,105033.21
R2,2,60.97564900799381,365.9756490079938,2618.72,105033.21
R2,2,61.991160479692866,366.9911604796929,2618.72,105033.21
R2,2,62.36214003604513,367.3621400360451,2618.72,105033.21
R2,2,64.54111347650439,369.5411134765044,2618.72,105033.21
R2,2,61.528260493512896,366.5282604935129,2618.72,105033.21
R2,2,65.98352948870559,370.9835294887056,2618.72,105033.21
R2,2,60.10808828109633,365.10808828109634,2618.72,105033.21
R2,2,64.35057818907472,369.3505781890747,2618.72,105033.21
R2,2,61.250366371373076,366.2503663713731,2618.72,105033.21
R2,2,68.89459537796331,373.8945953779633,2618.72,105033.21
R2,2,67.84580627051935,372.84580627051935,2618.72,105033.21
R2,2,60.32182601730849,365.32182601730847,2618.72,105033.21
R2,2,65.18730964326154,370.18730964326153,2618.72,105033.21
R2,2,59.2552409098048,364.2552409098048,2618.72,105033.21
R2,2,63.47025411112574,368.47025411112577,2618.72,105033.21
R2,2,62.68426182185738,367.6842618218574,2618.72,105033.21
R2,2,62.66818610902635,367.66818610902635,2618.72,105033.21
R2,2,66.14545328587897,371.14545328587894,2618.72,105033.21
R2,2,62.095903445863286,367.0959034458633,2618.72,105033.21
R2,2,65.12011383768474,370.12011383768476,2618.72,105033.21
R2,2,62.437833137407665,367.43783313740767,2618.72,105033.21
R2,2,61.78063933279466,366.78063933279464,2618.72,105033.21
R2,2,67.55424845153428,372.55424845153425,2618.72,105033.21
R2,2,66.09867301265359,371.0986730126536,2618.72,105033.21
R2,2,60.96705835790786,365.9670583579079,2618.72,105033.21
R2,2,67.21295844408414,372.2129584440841,2618.72,105033.21
R2,2,60.03431119266595,365.03431119266594,2618.72,105033.21
R2,2,61.803739937282984,366.803739937283,2618.72,105033.21
R2,2,60.256729951743885,365.25672995174386,2618.72,105033.21
R2,2,68.21936347266758,373.21936347266757,2618.72,105033.21
R2,2,63.4886140840595,368.4886140840595,2618.72,105033.21
R2,2,67.49629762483471,372.4962976248347,2618.72,105033.21
R2,2,65.67759240165489,370.6775924016549,2618.72,105033.21
R2,2,62.47431706714263,367.47431706714264,2618.72,105033.21
R2,2,61.744019574991434,366.74401957499146,2618.72,105033.21
R2,2,59.37811871294049,364.3781187129405,2618.72,105033.21
R2,2,65.6095339085127,370.60953390851273,2618.72,105033.21
R2,2,62.419361873861455,367.4193618738615,2618.72,105033.21
R2,2,63.70900766735535,368.70900766735537,2618.72,105033.21
R2,2,60.88867245224834,365.88867245224833,2618.72,105033.21
R2,2,59.25395031966863,364.2539503196686,2618.72,105033.21
R2,2,68.2275884298235,373.2275884298235,2618.72,105033.21
R2,2,62.96614313092129,367.9661431309213,2618.72,105033.21
R2,2,69.28126660457238,374.2812666045724,2618.72,105033.21
R2,2,62.95842932937309,367.9584293293731,2618.72,105033.21
R2,2,62.64015514706383,367.6401551470638,2618.72,105033.21
R2,2,63.2714081268117,368.2714081268117,2618.72,105033.21
R2,2,66.88631742540787,371.88631742540787,2618.72,105033.21
R2,2,65.6592403465558,370.6592403465558,2618.72,105033.21
R2,2,61.93870233574574,366.93870233574575,2618.72,105033.21
R2,2,64.55823076081273,369.5582307608127,2618.72,105033.21
R2,2,61.229506845755964,366.22950684575596,2618.72,105033.21
R2,2,60.79050573857208,365.7905057385721,2618.72,105033.21
R2,2,62.36858094706751,367.3685809470675,2618.72,105033.21
R2,2,64.41976458024212,369.41976458024214,2618.72,105033.21
R2,2,70.41751111783616,375.41751111783617,2618.72,105033.21
R2,2,61.87554525775353,366.8755452577535,2618.72,105033.21
R2,2,60.920641034302044,365.92064103430204,2618.72,105033.21
R2,2,62.733026072721536,367.73302607272154,2618.72,105033.21
R2,2,71.54454381864352,376.5445438186435,2618.72,105033.21
R2,2,60.307367591914385,365.3073675919144,2618.72,105033.21
R2,2,64.41239814609534,369.41239814609537,2618.72,105033.21
R2,2,60.42740651807904,365.42740651807907,2618.72,105033.21
R2,2,66.41519109450691,371.4151910945069,2618.72,105033.21
R2,2,63.36711623711726,368.3671162371173,2618.72,105033.21
R2,2,64.40842288841887,369.40842288841884,2618.72,105033.21
R2,2,65.26917471505007,370.26917471505004,2618.72,105033.21
R2,2,61.180867342295784,366.18086734229576,2618.72,105033.21
R2,2,64.91455787034036,369.9145578703404,2618.72,105033.21
R2,2,67.82546996133608,372.82546996133607,2618.72,105033.21
R2,2,60.567371507564715,365.5673715075647,2618.72,105033.21
R2,2,65.00318421476968,370.0031842147697,2618.72,105033.21
R2,2,63.24162095151712,368.2416209515171,2618.72,105033.21
R2,2,64.79105543650334,369.79105543650337,2618.72,105033.21
R2,2,60.98771761633908,365.98771761633907,2618.72,105033.21
R2,2,60.38310577287468,365.38310577287467,2618.72,105033.21
R2,2,61.34548921211956,366.34548921211956,2618.72,105033.21
R2,2,62.368181524889266,367.3681815248893,2618.72,105033.21
R2,2,60.50798231202596,365.50798231202594,2618.72,105033.21
R2,2,59.42476690676418,364.42476690676415,2618.72,105033.21
R2,2,61.707722868642875,366.70772286864286,2618.72,105033.21
R2,2,62.20810299755482,367.2081029975548,2618.72,105033.21
R2,2,64.44611463619725,369.44611463619725,2618.72,105033.21
R2,2,64.29094687295097,369.29094687295094,2618.72,105033.21
R2,2,66.32342806148256,371.32342806148256,2618.72,105033.21
R2,2,61.04209467865586,366.04209467865587,2618.72,105033.21
R2,2,69.32485622330867,374.32485622330864,2618.72,105033.21
R2,2,64.43904181054262,369.4390418105426,2618.72,105033.21
R2,2,63.842184040550535,368.84218404055053,2618.72,105033.21
R2,2,60.1494790779481,365.1494790779481,2618.72,105033.21
R2,2,63.592866324362916,368.59286632436294,2618.72,105033.21
R2,2,64.16263258374646,369.1626325837465,2618.72,105033.21
R2,2,64.36082126752977,369.3608212675298,2618.72,105033.21
R2,2,59.57441984695821,364.5744198469582,2618.72,105033.21
R2,2,68.52124356743198,373.52124356743195,2618.72,105033.21
R2,2,59.528087196827144,364.52808719682713,2618.72,105033.21
R2,2,67.15032426755383,372.15032426755386,2618.72,105033.21
R2,2,63.58944333236767,368.5894433323677,2618.72,105033.21
R2,2,65.15431584533225,370.15431584533223,2618.72,105033.21
R2,2,62.16236052899002,367.16236052899,2618.72,105033.21
R2,2,62.90681682848507,367.9068168284851,2618.72,105033.21
R2,2,60.692633266321835,365.6926332663218,2618.72,105033.21
R2,2,59.30560194249614,364.30560194249614,2618.72,105033.21
R2,2,61.365033326239384,366.36503332623937,2618.72,105033.21
R2,2,60.42954011877559,365.4295401187756,2618.72,105033.21
R2,2,62.942142590936236,367.9421425909362,2618.72,105033.21
R2,2,63.953062271573884,368.9530622715739,2618.72,105033.21
R2,2,60.59876623012738,365.5987662301274,2618.72,105033.21
R2,2,59.233617799267876,364.2336177992679,2618.72,105033.21
R2,2,66.19732347723686,371.19732347723686,2618.72,105033.21
R2,2,63.5410654025677,368.5410654025677,2618.72,105033.21
R2,2,58.766472350811796,363.7664723508118,2618.72,105033.21
R2,2,62.91289842107575,367.91289842107574,2618.72,105033.21
R2,2,59.526529205692334,364.5265292056923,2618.72,105033.21
R2,2,62.579594021889825,367.5795940218898,2618.72,105033.21
R2,2,68.19697038311608,373.1969703831161,2618.72,105033.21
R2,2,59.349252372852874,364.3492523728529,2618.72,105033.21
R2,2,61.8782781427758,366.8782781427758,2618.72,105033.21
R2,2,61.78839919832076,366.78839919832075,2618.72,105033.21
R2,2,62.00586650585405,367.00586650585404,2618.72,105033.21
R2,2,65.5242975087464,370.5242975087464,2618.72,105033.21
R2,2,66.61077224247109,371.61077224247106,2618.72,105033.21
R2,2,61.64644750237115,366.64644750237113,2618.72,105033.21
R2,2,59.70710972502647,364.7071097250265,2618.72,105033.21
R2,2,60.13189965906492,365.1318996590649,2618.72,105033.21
R2,2,68.71185266457343,373.7118526645734,2618.72,105033.21
R2,2,67.30118750797173,372.30118750797175,2618.72,105033.21
R2,2,62.820619844639936,367.8206198446399,2618.72,105033.21
R2,2,62.93083679021164,367.93083679021163,2618.72,105033.21
R2,2,61.01554595910791,366.0155459591079,2618.72,105033.21
R2,2,62.26521339698098,367.265213396981,2618.72,105033.21
R2,2,64.19974218516984,369.19974218516984,2618.72,105033.21
R2,2,60.055360683125635,365.0553606831256,2618.72,105033.21
R2,2,60.39061156950753,365.39061156950754,2618.72,105033.21
R2,2,67.16351651524027,372.1635165152403,2618.72,105033.21
R2,2,60.06291544220678,365.06291544220676,2618.72,105033.21
R2,2,61.20660040015272,366.20660040015275,2618.72,105033.21
R2,2,61.73969481142045,366.73969481142046,2618.72,105033.21
R2,2,59.9582703044878,364.95827030448777,2618.72,105033.21
R2,2,62.894428857297655,367.89442885729767,2618.72,105033.21
R2,2,62.77974303910083,367.7797430391008,2618.72,105033.21
R2,2,64.25503335499585,369.2550333549958,2618.72,105033.21
R2,2,65.28033200408464,370.28033200408464,2618.72,105033.21
R2,2,65.54193796070109,370.5419379607011,2618.72,105033.21
R2,2,63.06125413536601,368.061254135366,2618.72,105033.21
R2,2,59.95111529957744,364.95111529957745,2618.72,105033.21
R2,2,60.05758905887542,365.0575890588754,2618.72,105033.21
R2,2,67.34100161720116,372.3410016172012,2618.72,105033.21
R2,2,63.127899639475274,368.1278996394753,2618.72,105033.21
R2,2,60.68863508960386,365.68863508960385,2618.72,105033.21
R2,2,61.01086237239659,366.01086237239656,2618.72,105033.21
R2,2,59.5294433399999,364.5294433399999,2618.72,105033.21
R2,2,60.60224130910316,365.60224130910314,2618.72,105033.21
R2,2,66.08714544753695,371.08714544753695,2618.72,105033.21
R2,2,59.75939505460008,364.7593950546001,2618.72,105033.21
R2,2,64.02720194095525,369.02720194095525,2618.72,105033.21
R2,2,62.904732125560834,367.9047321255608,2618.72,105033.21
R2,2,61.4346794441971,366.4346794441971,2618.72,105033.21
R2,2,61.33790356772961,366.3379035677296,2618.72,105033.21
R2,2,70.47058694121932,375.4705869412193,2618.72,105033.21
R2,2,60.634878300408175,365.63487830040816,2618.72,105033.21
R2,2,62.083417487550406,367.0834174875504,2618.72,105033.21
R2,2,59.045810809979955,364.04581080997997,2618.72,105033.21
R2,2,61.07395322972452,366.0739532297245,2618.72,105033.21
R2,2,60.552271187524056,365.55227118752407,2618.72,105033.21
R2,2,60.113551500468326,365.1135515004683,2618.72,105033.21
R2,2,61.88988638628207,366.88988638628206,2618.72,105033.21
R2,2,64.74083574378709,369.7408357437871,2618.72,105033.21
R2,2,68.8471937913503,373.8471937913503,2618.72,105033.21
R2,2,67.6164091270347,372.6164091270347,2618.72,105033.21
R2,2,62.443992771690546,367.44399277169055,2618.72,105033.21
R2,2,59.62918760768329,364.6291876076833,2618.72,105033.21
R2,2,66.88622151468167,371.88622151468167,2618.72,105033.21
R2,2,61.48180402463201,366.481804024632,2618.72,105033.21
R2,2,64.37723010365661,369.37723010365664,2618.72,105033.21
R2,2,64.37061608620112,369.37061608620115,2618.72,105033.21
R2,2,63.335626360711856,368.33562636071184,2618.72,105033.21
R2,2,61.8018707924721,366.80187079247213,2618.72,105033.21
R2,2,60.751349799959286,365.75134979995926,2618.72,105033.21
R2,2,71.17519265915985,376.17519265915985,2618.72,105033.21
R2,2,65.10336271302393,370.1033627130239,2618.72,105033.21
R2,2,65.07553256244992,370.0755325624499,2618.72,105033.21
R2,2,59.067731852933164,364.06773185293315,2618.72,105033.21
R2,2,61.88255262252673,366.88255262252676,2618.72,105033.21
R2,2,64.71067934806683,369.71067934806683,2618.72,105033.21
R2,2,65.22378800594768,370.22378800594765,2618.72,105033.21
R2,2,60.658673382925215,365.6586733829252,2618.72,105033.21
R2,2,61.61972650976047,366.6197265097605,2618.72,105033.21
